"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert <hostCert#2>","github.com/20.205.243.166","443","INFO","-----BEGIN CERTIFICATE-----\nMIIEoTCCBEigAwIBAgIRAKtmhrVie+gFloITMBKGSfUwCgYIKoZIzj0EAwIwgY8xCzAJBgNVBAYTAkdCMRswGQYDVQQIExJHcmVhdGVyIE1hbmNoZXN0ZXIxEDAOBgNVBAcTB1NhbGZvcmQxGDAWBgNVBAoTD1NlY3RpZ28gTGltaXRlZDE3MDUGA1UEAxMuU2VjdGlnbyBFQ0MgRG9tYWluIFZhbGlkYXRpb24gU2VjdXJlIFNlcnZlciBDQTAeFw0yNTAyMDUwMDAwMDBaFw0yNjAyMDUyMzU5NTlaMBUxEzARBgNVBAMTCmdpdGh1Yi5jb20wWTATBgcqhkjOPQIBBggqhkjOPQMBBwNCAAQgNFxG/yzL+CSarvC7L3epH5chNnG6wiYYxR5D/Z1J4MxGnIX8KbT5fCgLoyzHXL9v50bdBIq6y4AtN4gN7gbWo4IC/DCCAvgwHwYDVR0jBBgwFoAU9oUKOxGG4QR9DqoLLNLuzGR7e64wHQYDVR0OBBYEFFPIf96emE7HTda83quVPjA9PdHIMA4GA1UdDwEB/wQEAwIHgDAMBgNVHRMBAf8EAjAAMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjBJBgNVHSAEQjBAMDQGCysGAQQBsjEBAgIHMCUwIwYIKwYBBQUHAgEWF2h0dHBzOi8vc2VjdGlnby5jb20vQ1BTMAgGBmeBDAECATCBhAYIKwYBBQUHAQEEeDB2ME8GCCsGAQUFBzAChkNodHRwOi8vY3J0LnNlY3RpZ28uY29tL1NlY3RpZ29FQ0NEb21haW5WYWxpZGF0aW9uU2VjdXJlU2VydmVyQ0EuY3J0MCMGCCsGAQUFBzABhhdodHRwOi8vb2NzcC5zZWN0aWdvLmNvbTCCAX4GCisGAQQB1nkCBAIEggFuBIIBagFoAHUAlpdkv1VYl633Q4doNwhCd+nwOtX2pPM2bkakPw/KqcYAAAGU02uUSwAABAMARjBEAiA7i6o+LpQjt6AeEjltHhs/TiECnHd0xTeer/3vD1xgsAIgYlGwRot+SqEBCs//frx/YHTPwox9QLdy7GjTLWHfcMAAdwAZhtTHKKpv/roDb3gqTQGRqs4tcjEPrs5dcEEtJUzH1AAAAZTTa5PtAAAEAwBIMEYCIQDlrInx7J+3MfqgxB2+Fvq3dMlk1qj4chOw/+HkYVfG0AIhAMT+JKAQfUuIdBGxfryrGrwsOD3pRs1tyAyykdPGRgsTAHYAyzj3FYl8hKFEX1vB3fvJbvKaWc1HCmkFhbDLFMMUWOcAAAGU02uUJQAABAMARzBFAiEA1GKW92agDFNJIYrMH3gaJdXsdIVpUcZOfxH1FksbuLECIFJCfslINhc53Q0TIMJHdcFOW2tgG4tBA1dL881tXbMnMCUGA1UdEQQeMByCCmdpdGh1Yi5jb22CDnd3dy5naXRodWIuY29tMAoGCCqGSM49BAMCA0cAMEQCIHGMp27BBBJ1356lCe2WYyzYIp/fAONQM3AkeE/fym0sAiBtVfN3YgIZ+neHEfwcRhhz4uDpc8F+tKmtceWJSicMkA==\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#2>","github.com/20.205.243.166","443","OK","github.com","",""
"cert_commonName_wo_SNI <hostCert#2>","github.com/20.205.243.166","443","INFO","github.com","",""
"cert_subjectAltName <hostCert#2>","github.com/20.205.243.166","443","INFO","github.com www.github.com","",""
"cert_trust <hostCert#2>","github.com/20.205.243.166","443","OK","Ok via SAN and CN (same w/o SNI)","",""
"cert_chain_of_trust <hostCert#2>","github.com/20.205.243.166","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#2>","github.com/20.205.243.166","443","INFO","no","",""
"cert_expirationStatus <hostCert#2>","github.com/20.205.243.166","443","OK","352 >= 60 days","",""
"cert_notBefore <hostCert#2>","github.com/20.205.243.166","443","INFO","2025-02-05 00:00","",""
"cert_notAfter <hostCert#2>","github.com/20.205.243.166","443","OK","2026-02-05 23:59","",""
"cert_extlifeSpan <hostCert#2>","github.com/20.205.243.166","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#2>","github.com/20.205.243.166","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#2>","github.com/20.205.243.166","443","INFO","--","",""
"cert_ocspURL <hostCert#2>","github.com/20.205.243.166","443","INFO","http://ocsp.sectigo.com","",""
"OCSP_stapling <hostCert#2>","github.com/20.205.243.166","443","LOW","not offered","",""
"cert_mustStapleExtension <hostCert#2>","github.com/20.205.243.166","443","INFO","--","",""
"DNS_CAArecord <hostCert#2>","github.com/20.205.243.166","443","LOW","--","",""
"certificate_transparency <hostCert#2>","github.com/20.205.243.166","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#2>","github.com/20.205.243.166","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#2>","github.com/20.205.243.166","443","INFO","no","",""
"cert_caIssuers <hostCert#2>","github.com/20.205.243.166","443","INFO","Sectigo ECC Domain Validation Secure Server CA (Sectigo Limited from GB)","",""
"intermediate_cert <#1> <hostCert#2>","github.com/20.205.243.166","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDqDCCAy6gAwIBAgIRAPNkTmtuAFAjfglGvXvh9R0wCgYIKoZIzj0EAwMwgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBOZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgRUNDIENlcnRpZmljYXRpb24gQXV0aG9yaXR5MB4XDTE4MTEwMjAwMDAwMFoXDTMwMTIzMTIzNTk1OVowgY8xCzAJBgNVBAYTAkdCMRswGQYDVQQIExJHcmVhdGVyIE1hbmNoZXN0ZXIxEDAOBgNVBAcTB1NhbGZvcmQxGDAWBgNVBAoTD1NlY3RpZ28gTGltaXRlZDE3MDUGA1UEAxMuU2VjdGlnbyBFQ0MgRG9tYWluIFZhbGlkYXRpb24gU2VjdXJlIFNlcnZlciBDQTBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABHkYk8qfbZ5sVwAjBTcLXw9YWsTef1Wj6R7W2SUKiKAgSh16TwUwimNJE4xkIQeV/To14UrOkPAY9z2vaKb71EijggFuMIIBajAfBgNVHSMEGDAWgBQ64QmG1M8ZwpZ2dEl23OA1xmNjmjAdBgNVHQ4EFgQU9oUKOxGG4QR9DqoLLNLuzGR7e64wDgYDVR0PAQH/BAQDAgGGMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMBsGA1UdIAQUMBIwBgYEVR0gADAIBgZngQwBAgEwUAYDVR0fBEkwRzBFoEOgQYY/aHR0cDovL2NybC51c2VydHJ1c3QuY29tL1VTRVJUcnVzdEVDQ0NlcnRpZmljYXRpb25BdXRob3JpdHkuY3JsMHYGCCsGAQUFBwEBBGowaDA/BggrBgEFBQcwAoYzaHR0cDovL2NydC51c2VydHJ1c3QuY29tL1VTRVJUcnVzdEVDQ0FkZFRydXN0Q0EuY3J0MCUGCCsGAQUFBzABhhlodHRwOi8vb2NzcC51c2VydHJ1c3QuY29tMAoGCCqGSM49BAMDA2gAMGUCMEvnx3FcsVwJbZpCYF9z6fDWJtS1UVRscS0chWBNKPFNpvDKdrdKRe+oAkr2jU+ubgIxAODheSr2XhcA7oz9HmedGdMhlrd94ToKFbZl+/OnFFzqnvOhcjHvClECEQcKmc8fmA==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#2>","github.com/20.205.243.166","443","INFO","61E97375E9F6DA982FF5C19E2F94E66C4E35B6837CE3B914D2245C7F5F65825F","",""
"intermediate_cert_notBefore <#1> <hostCert#2>","github.com/20.205.243.166","443","INFO","2018-11-02 00:00","",""
"intermediate_cert_notAfter <#1> <hostCert#2>","github.com/20.205.243.166","443","OK","2030-12-31 23:59","",""
"intermediate_cert_expiration <#1> <hostCert#2>","github.com/20.205.243.166","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#2>","github.com/20.205.243.166","443","INFO","Sectigo ECC Domain Validation Secure Server CA <-- USERTrust ECC Certification Authority","",""
"intermediate_cert <#2> <hostCert#2>","github.com/20.205.243.166","443","INFO","-----BEGIN CERTIFICATE-----\nMIID0zCCArugAwIBAgIQVmcdBOpPmUxvEIFHWdJ1lDANBgkqhkiG9w0BAQwFADB7MQswCQYDVQQGEwJHQjEbMBkGA1UECAwSR3JlYXRlciBNYW5jaGVzdGVyMRAwDgYDVQQHDAdTYWxmb3JkMRowGAYDVQQKDBFDb21vZG8gQ0EgTGltaXRlZDEhMB8GA1UEAwwYQUFBIENlcnRpZmljYXRlIFNlcnZpY2VzMB4XDTE5MDMxMjAwMDAwMFoXDTI4MTIzMTIzNTk1OVowgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBOZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgRUNDIENlcnRpZmljYXRpb24gQXV0aG9yaXR5MHYwEAYHKoZIzj0CAQYFK4EEACIDYgAEGqxUWqn5aCPnetUkb1PGWthLq8bVttHmc3Gu3ZzWDGH926CJA7gFFOxXzu5dP+Ihs8731Ip54KODfi2X0GHE8ZncJZFjq38wo7Rw4sehM5zzvy5cU7Ffs30yf4o043l5o4HyMIHvMB8GA1UdIwQYMBaAFKARCiM+lvEH7OKvKe+CpX/QMKS0MB0GA1UdDgQWBBQ64QmG1M8ZwpZ2dEl23OA1xmNjmjAOBgNVHQ8BAf8EBAMCAYYwDwYDVR0TAQH/BAUwAwEB/zARBgNVHSAECjAIMAYGBFUdIAAwQwYDVR0fBDwwOjA4oDagNIYyaHR0cDovL2NybC5jb21vZG9jYS5jb20vQUFBQ2VydGlmaWNhdGVTZXJ2aWNlcy5jcmwwNAYIKwYBBQUHAQEEKDAmMCQGCCsGAQUFBzABhhhodHRwOi8vb2NzcC5jb21vZG9jYS5jb20wDQYJKoZIhvcNAQEMBQADggEBABns652JLCALBIAdGN5CmXKZFjK9Dpx1WywV4ilAbe7/ctvbq5AfjJXyij0IckKJUAfiORVsAYfZFhr1wHUrxeZWEQff2Ji8fJ8ZOd+LygBkc7xGEJuTI42+FsMuCIKchjN0djsoTI0DQoWz4rIjQtUfenVqGtF8qmchxDM6OW1TyaLtYiKou+JVbJlsQ2uRl9EMC5MCHdK8aXdJ5htN978UeAOwproLtOGFfy/cQjutdAFI3tZs4RmYCV4Ks2dH/hzg1cEo70qLRDEmBDeNiXQ2Lu+lIg+DdEmSx/cQwgwp+7e9un/jX9Wf8qn0dNW44bOwgeThpWOjzOoEeJBuv/c=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#2>","github.com/20.205.243.166","443","INFO","A6CF64DBB4C8D5FD19CE48896068DB03B533A8D1336C6256A87D00CBB3DEF3EA","",""
"intermediate_cert_notBefore <#2> <hostCert#2>","github.com/20.205.243.166","443","INFO","2019-03-12 00:00","",""
"intermediate_cert_notAfter <#2> <hostCert#2>","github.com/20.205.243.166","443","OK","2028-12-31 23:59","",""
"intermediate_cert_expiration <#2> <hostCert#2>","github.com/20.205.243.166","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#2>","github.com/20.205.243.166","443","INFO","USERTrust ECC Certification Authority <-- AAA Certificate Services","",""
"intermediate_cert_badOCSP <hostCert#2>","github.com/20.205.243.166","443","OK","intermediate certificate(s) is/are ok","",""
